,Zip,Lat,Lng,Population,Children,Age,Income,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,Area_Rural,Area_Suburban,Area_Urban,Marital_Divorced,Marital_Married,Marital_Never Married,Marital_Separated,Marital_Widowed,Gender_Female,Gender_Male,Gender_Nonbinary,Contract_Month-to-month,Contract_One year,Contract_Two_Year,InternetService_DSL,InternetService_Fiber Optic,InternetService_None,PaymentMethod_Bank Transfer(automatic),PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
7216,83629,43.91939,-116.1626,1722,5,60,9483.24,False,3.340943,11,0,0,False,False,False,True,False,False,True,False,False,False,True,False,51.08527,149.9378,4969.700877,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
7217,52623,40.85736,-91.33837,2029,1,86,18584.57,False,1.556499,16,0,0,True,True,False,True,False,False,False,True,True,False,False,True,49.6365,137.4872,4147.198681,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False
7218,8736,40.11991,-74.06817,12991,3,57,13756.92,False,8.452148,6,2,1,False,False,False,False,True,False,True,False,False,True,False,False,61.11248,172.4404,5894.713365,False,False,True,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False
7219,54839,46.36035,-91.14147,211,2,63,30553.58,False,11.17093,10,1,1,False,False,False,True,True,False,True,False,False,False,True,True,66.84316,202.4433,5817.135191,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
7220,87732,35.96341,-105.3675,1531,1,79,12119.43,False,8.595822,11,3,0,False,False,True,True,False,True,True,False,False,False,False,True,52.96043,137.4686,4522.22905,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
7221,2026,42.24671,-71.17777,25360,0,29,11000.02,False,11.22578,11,0,0,False,False,False,True,True,True,True,False,False,False,True,True,59.94749,172.4848,5377.225984,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
7223,13830,42.44002,-75.62797,5196,1,43,42619.82,False,9.603644,14,2,0,True,True,True,True,False,True,False,True,False,False,False,False,63.39679,127.4958,5486.549081,True,False,False,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True
7224,70791,30.65217,-91.15564,26719,0,25,12525.37,False,12.189,11,2,1,False,True,True,True,True,False,True,False,True,False,True,True,50.34057,182.4762,4614.576112,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
7225,25570,38.23109,-82.42179,6023,3,83,121964.1,False,13.99225,10,2,0,False,True,False,True,True,False,True,False,False,True,True,False,69.96882,262.6106,6336.053167,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,True,False,False
7226,91708,33.95398,-117.6405,3892,3,51,40926.0,False,9.180475,11,1,0,True,False,False,True,False,False,False,True,False,True,False,True,52.3021,117.4858,4698.191872,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,True,False,False,False
7227,51445,42.32447,-95.46454,2781,0,77,9771.32,False,7.013219,10,0,1,False,True,True,True,False,False,False,True,True,True,False,True,69.09962,162.4713,5901.269005,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False
7228,76511,30.80164,-97.42497,2753,1,22,67857.57,False,6.049731,11,1,0,False,False,False,True,True,True,False,False,False,True,True,False,60.76389,210.1563,5701.462059,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False
7229,55963,44.1898,-92.6625,5241,1,44,23948.23,False,9.919418,12,2,0,False,False,True,True,False,True,True,True,False,True,False,True,54.38925,174.9755,4952.728891,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
7230,83623,43.08033,-115.3911,1451,1,41,101429.4,False,11.86445,14,1,0,False,True,False,True,False,False,False,False,True,True,False,True,60.75202,149.9483,5233.900981,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
7231,17516,39.94012,-76.37551,4286,0,18,87721.54,False,3.185678,8,0,1,False,True,False,False,False,True,False,True,False,True,False,True,71.23368,120.0035,6293.395149,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,True,False,False,False,True
7232,33928,26.41977,-81.72336,24682,1,55,77919.02,False,13.97354,15,0,0,False,True,False,True,False,True,True,True,True,True,True,True,71.38558,237.6549,6988.587622,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
7234,47357,39.75631,-85.14961,884,2,29,26286.9,False,9.129574,14,1,1,False,True,True,True,True,False,True,True,False,False,True,True,68.61879,182.49,6159.246097,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
7235,44837,41.01645,-82.4822,4408,0,70,14142.98,False,11.01629,11,2,1,False,True,True,True,True,False,True,False,False,True,False,False,52.07056,192.4404,4558.313091,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False
7236,2466,42.34411,-71.24806,8761,4,35,22046.5,False,11.09633,14,0,0,True,False,False,True,False,False,False,True,False,False,True,False,70.45979,159.965,6186.049801,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,True,False,False,False
7238,76548,31.05081,-97.64587,30329,1,39,42913.99,False,10.62932,10,0,0,False,False,True,True,False,False,False,True,False,False,True,True,55.98127,159.965,4894.242924,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False
7239,55455,44.97347,-93.23321,1108,0,86,9929.57,False,5.323245,15,0,0,False,False,False,True,False,False,True,False,False,True,False,True,59.49558,159.9349,5042.294567,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False
7240,72526,35.88362,-91.77898,212,0,27,34742.99,False,10.40407,15,1,0,False,False,False,True,True,True,True,False,False,True,False,False,56.68304,194.9581,5199.488203,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
7241,71479,31.85466,-92.36356,684,2,18,57067.4,False,9.190582,9,1,0,False,True,False,True,False,True,False,False,True,True,True,False,69.5381,202.6362,6857.221544,False,False,True,False,False,False,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False
7242,25916,37.67556,-81.49809,253,2,84,43194.01,False,11.43191,12,0,2,False,True,False,True,True,True,False,False,False,False,False,True,70.49801,127.4783,6282.781525,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
7244,48834,43.13224,-85.02952,2060,2,26,18345.28,False,11.73824,7,2,0,False,False,True,True,True,False,False,False,True,False,True,False,68.26818,192.4567,5965.540287,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False
7245,19127,40.02809,-75.22698,6082,4,42,44832.24,False,10.88481,14,1,1,False,False,True,True,True,False,False,False,False,True,False,False,56.73616,169.9447,5061.552514,False,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False
7246,71331,31.26464,-92.0817,1045,0,80,22064.33,True,8.457343,10,1,1,False,False,False,True,False,False,True,True,False,False,True,True,63.09122,182.4608,5405.598202,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
7247,7718,40.42076,-74.08495,7139,0,58,20991.61,False,8.098401,11,1,0,False,False,False,True,False,False,False,True,True,False,True,True,45.19194,172.4742,3921.432791,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False
7248,49061,41.87905,-85.82277,1641,7,20,47274.12,False,9.980253,10,0,0,False,True,True,True,False,False,False,False,True,False,True,True,53.9154,139.9512,5304.643513,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False
7249,84620,38.91484,-111.9277,923,2,77,12645.73,False,14.0785,16,1,0,False,True,False,True,True,False,True,True,True,True,False,False,70.09511,197.4725,6576.787992,False,False,True,False,False,True,False,False,True,False,False,False,False,True,True,False,False,True,False,False,False
7250,47948,40.77706,-87.28169,1488,0,75,12035.92,False,11.25394,21,0,0,False,True,False,True,True,True,True,False,False,True,False,False,69.1503,174.9581,6477.148408,False,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False
7251,19363,39.78697,-75.97447,17119,0,82,94035.57,False,12.28782,21,1,0,False,True,False,False,False,True,False,True,False,True,True,True,67.19853,202.65,6427.889022,False,True,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True
7252,49075,41.91758,-85.44912,115,0,41,15816.63,False,14.67864,12,1,0,False,True,False,True,True,False,False,True,False,False,False,False,60.7425,157.4836,5241.582205,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True
7253,24557,36.96662,-79.30432,7532,2,19,78882.46,False,8.103675,12,0,1,False,False,False,True,True,True,True,False,False,False,True,False,59.21096,184.961,5824.726674,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False
7254,96710,19.85432,-155.2181,246,4,33,30989.61,False,4.778804,14,0,1,False,False,False,True,True,False,True,False,False,False,False,True,66.54966,134.9801,5875.620719,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True
7255,79905,31.76655,-106.4248,22447,0,57,8882.07,False,16.27782,18,0,0,False,True,False,True,False,False,True,False,False,True,False,False,57.50632,139.9349,5434.927441,False,True,False,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True
7256,13786,42.44136,-74.69463,384,3,68,28371.99,False,9.628199,10,1,0,False,False,True,True,False,True,False,False,False,True,False,False,64.52906,139.9568,5587.309027,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
7257,44108,41.53999,-81.60837,21939,4,41,24619.98,False,9.679552,8,2,0,False,False,True,True,True,False,False,False,False,True,True,False,62.5497,240.1149,5849.697782,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
7258,63559,40.22226,-92.74501,1476,2,89,67432.19,False,5.656324,8,0,0,False,True,True,True,True,False,True,False,True,True,False,True,61.82628,204.9496,5408.328182,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
7259,14586,43.04181,-77.68688,11897,1,76,10037.48,False,6.909566,14,1,0,False,True,False,False,True,False,False,True,True,True,False,True,59.98863,194.9768,5213.694521,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False,False,False
7260,71469,31.69028,-93.26634,2326,0,22,44577.1,False,13.29218,13,1,0,False,False,True,False,False,True,False,False,False,True,False,True,70.32865,119.9568,6581.526436,False,True,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False
7261,56116,43.61496,-96.38156,767,2,63,46229.7,False,8.322149,11,2,0,False,True,True,True,True,False,False,False,False,True,False,False,44.52947,169.9447,3930.941783,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True
7262,30339,33.8761,-84.46015,23373,3,62,27168.77,False,8.03185,17,0,0,False,False,True,True,True,False,True,False,False,True,False,False,70.6573,192.4404,6199.853857,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
7263,20902,39.04373,-77.04224,52484,0,50,73438.15,False,7.66642,14,0,0,False,True,False,False,False,False,False,False,False,True,False,False,71.83088,104.9629,6038.002387,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,True
7264,53118,42.97133,-88.49083,7294,4,21,17870.91,False,16.15372,9,0,1,False,True,True,True,True,True,True,False,True,True,False,True,54.23655,207.4673,5146.161642,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,True,False
7265,42328,37.41857,-87.04225,1331,2,19,35807.67,False,10.58797,16,0,0,False,True,True,True,False,False,True,True,False,True,True,False,59.3991,210.1518,5709.290774,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
7266,36792,32.9216,-86.90595,1103,0,59,8897.04,False,14.39939,10,1,0,False,True,False,True,True,False,True,False,False,False,True,False,57.41425,202.4433,4996.095261,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
